         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2760    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
     2754    0.088    0.000    0.088    0.000 {method 'load_glyph' of 'matplotlib.ft2font.FT2Font' objects}
2746/1524    0.007    0.000    0.356    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\common.py:57(new_method)
     2736    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\calendar.py:159(getfirstweekday)
     2736    0.016    0.000    0.088    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\dates.py:1001(_update_rrule)
     2736    0.012    0.000    0.378    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\dates.py:1127(viewlim_to_dt)
     2736    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:95(__init__)
     2736    0.037    0.000    0.065    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:428(__init__)
     2736    0.013    0.000    0.018    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:1032(__construct_byset)
     2736    0.016    0.000    0.018    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:1123(rebuild)
     2736    0.001    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\config.py:870(<lambda>)
     2735    0.005    0.000    0.005    0.000 {method 'argsort' of 'numpy.ndarray' objects}
     2732    0.005    0.000    0.142    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1568(transform_path)
     2732    0.005    0.000    0.114    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1577(transform_path_affine)
     2732    0.009    0.000    0.065    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1780(transform_path_affine)
     2732    0.033    0.000    0.260    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:599(get_extents)
     2727    0.008    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:449(_unbox_scalar)
     2702    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:304(_set_locator)
     2650    0.006    0.000    0.025    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\_mixins.py:283(__getitem__)
     2640    0.005    0.000    0.005    0.000 {built-in method numpy.arange}
     2601    0.010    0.000    0.011    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datetimerange\_core.py:312(timedelta)
     2594    0.003    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:282(get_patch_transform)
     2586    0.001    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:259(<genexpr>)
     2554    0.004    0.000    0.004    0.000 {method 'reshape' of 'pandas._libs.arrays.NDArrayBacked' objects}
     2543    0.009    0.000    0.020    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:764(_convert_units)
     2540    0.002    0.000    0.002    0.000 {method 'sort' of 'numpy.ndarray' objects}
     2533    0.005    0.000    0.010    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:681(_assert_tzawareness_compat)
     2527    0.007    0.000    0.017    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2546(__init__)
     2489    0.003    0.000    0.013    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimelike.py:330(__array__)
     2477    0.006    0.000    0.018    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:562(__array__)
     2467    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\shape_base.py:77(_atleast_2d_dispatcher)
     2467    0.006    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\shape_base.py:81(atleast_2d)
     2467    0.003    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\shape_base.py:215(_vhstack_dispatcher)
     2467    0.037    0.000    0.045    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\shape_base.py:219(vstack)
     2464    0.021    0.000    0.415    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:2129(objects_to_datetime64ns)
     2464    0.353    0.000    0.353    0.000 {built-in method pandas._libs.tslib.array_to_datetime}
     2463    0.010    0.000    0.033    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:212(apply_tickdir)
     2463    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:225(get_tick_padding)
     2460    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:1021(_argsort_dispatcher)
     2460    0.005    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:1025(argsort)
     2460    0.006    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:2372(<listcomp>)
     2460    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:2381(<listcomp>)
     2452    0.100    0.000    0.100    0.000 {built-in method nt.stat}
     2448    0.004    0.000    0.012    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\spines.py:134(get_patch_transform)
     2448    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\spines.py:197(get_path)
     2439    0.015    0.000    0.055    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1037(set)
     2438    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\construction.py:946(<genexpr>)
     2437    0.009    0.000    0.709    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:1211(try_datetime)
     2437    0.014    0.000    0.697    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:1965(sequence_to_datetimes)
     2431    0.007    0.000    0.059    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1992(rotate_deg_around)
     2431    0.018    0.000    0.205    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:772(get_patch_transform)
     2431    0.006    0.000    0.064    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:854(get_bbox)
     2398    0.003    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:292(fix_minus)
     2364    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\getlimits.py:685(__init__)
     2364    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\arraysetops.py:630(<genexpr>)
     2350    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:839(is_)
     2345    0.006    0.000    0.064    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3110(parseImpl)
     2324    0.008    0.000    0.009    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\time_data.py:67(set_last_process_state_switch_time)
2312/1156    0.004    0.000    0.262    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arraylike.py:40(__eq__)
2312/1156    0.005    0.000    0.087    0.000 {built-in method _operator.eq}
     2306    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\container_process_state_network_data.py:110(get_storage_level)
     2305    0.012    0.000    0.034    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:5464(equals)
     2299    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:811(get_alpha)
     2296    0.004    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:426(_get_panel_indices)
     2296    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:449(<listcomp>)
     2296    0.008    0.000    0.017    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:442(_get_subplot_indices)
     2284    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:432(<listcomp>)
     2280    0.006    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:1061(from_blocks)
     2274    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2086(get_matrix)
     2274    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:536(get_wrap)
     2263    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:2096(_clip_dispatcher)
     2263    0.003    0.000    0.021    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:2100(clip)
     2263    0.008    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_methods.py:90(_clip)
     2263    0.003    0.000    0.010    0.000 {method 'clip' of 'numpy.ndarray' objects}
     2258    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:268(get_rotation_mode)
     2256    0.013    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:590(__setitem__)
     2256    0.004    0.000    0.009    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:628(_format_maybe_minus_and_locale)
     2256    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:230(_get_multialignment)
     2244    0.012    0.000    4.790    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:3187(tick_params)
     2243    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\range.py:353(dtype)
     2240    0.005    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:663(__call__)
     2208    0.003    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:821(get)
     2207    0.004    0.000    0.022    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:475(set_capstyle)
     2184    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:602(get_useLocale)
     2184    0.005    0.000    0.022    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\ticker.py:414(_get_decimal_point)
     2184    0.003    0.000    0.015    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\ticker.py:421(_get_default_decimal_point)
     2154    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:725(get_window_extent)
     2140    0.003    0.000    0.016    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:737(set_clip_box)
     2132    0.008    0.000    0.019    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\ntpath.py:103(join)
     2128    0.003    0.000    0.084    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\genericpath.py:16(exists)
     2124    0.011    0.000    0.044    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexers\utils.py:430(check_array_indexer)
     2124    0.004    0.000    0.021    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:521(set_clip_box)
     2117    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1166(<genexpr>)
     2115    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
     2113    0.002    0.000    0.085    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\shutil.py:1434(_access_check)
     2098    0.002    0.000    0.011    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\common.py:77(get_op_result_name)
     2094    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:678(points_to_pixels)
     2093    0.010    0.000    0.017    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\base.py:742(__iter__)
     2091    0.054    0.000    0.065    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     2088    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patheffects.py:25(__init__)
     2082    0.001    0.000    0.001    0.000 {method '_from_backing_data' of 'pandas._libs.arrays.NDArrayBacked' objects}
     2063    0.002    0.000    0.011    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2616(get_matrix)
     2060    0.001    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:138(_passthrough_interactive_check)
     2054    0.002    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:165(writable)
     2054    0.000    0.000    0.000    0.000 {method 'writable' of '_io.BytesIO' objects}
     2050    0.004    0.000    0.004    0.000 {method 'write' of '_io.BytesIO' objects}
     2047    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\collections\__init__.py:402(<genexpr>)
     2047    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
     2044    0.001    0.000    0.023    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\base64.py:51(b64encode)
     2044    0.022    0.000    0.022    0.000 {built-in method binascii.b2a_base64}
     2024    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:2038(__init__)
     2024    0.003    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:2059(le)
     2024    0.003    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:2066(ge)
     2023    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\base.py:148(is_consolidated)
     2019    0.014    0.000    0.026    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\io\formats\format.py:1888(_formatter)
     2019    0.007    0.000    0.009    0.000 {method '_repr_base' of 'pandas._libs.tslibs.timedeltas._Timedelta' objects}
     2007    0.008    0.000    0.038    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:192(write)
     1995    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:600(_constructor)
     1987    0.000    0.000    0.000    0.000 {built-in method math.floor}
     1976    0.002    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:1163(set_rotation)
     1976    0.001    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:2832(<genexpr>)
     1966    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:330(<dictcomp>)
     1966    0.011    0.000    0.216    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:301(apply)
